Essay ID,Content,Prompt Adherence,Language,Narrativity
14900,3,3,3,3
14901,0,0,0,0
14902,3,3,3,3
14903,3,4,3,3
14904,3,2,2,2
14905,0,0,0,0
14906,2,2,1,1
14907,3,2,2,2
14908,2,2,3,2
14909,2,2,2,2
14910,2,3,3,1
14911,0,0,0,1
14912,3,3,3,3
14913,2,2,3,2
14914,2,2,2,2
14915,2,2,4,3
14916,2,2,4,4
14917,2,2,2,2
14918,1,2,1,1
14919,1,1,1,1
14920,3,3,3,3
14921,2,2,2,2
14922,2,3,4,4
14923,3,3,3,3
14924,2,3,3,2
14925,3,4,3,2
14926,2,2,2,2
14927,1,1,1,1
14928,1,1,2,1
14929,1,1,3,2
14930,2,2,3,3
14931,1,1,1,1
14932,2,2,4,3
14933,4,3,2,2
14934,3,3,3,3
14935,1,2,2,1
14936,2,2,2,2
14937,0,0,2,2
14938,4,3,3,3
14939,0,0,0,0
14940,3,2,3,3
14941,2,1,3,4
14942,2,2,3,3
14943,2,2,2,2
14944,3,4,3,4
14945,1,1,1,1
14946,1,1,3,2
14947,2,2,2,2
14948,0,1,2,1
14949,0,0,0,0
14950,4,3,3,3
14951,0,0,1,1
14952,0,0,0,0
14953,2,2,2,2
14954,1,1,3,3
14955,1,1,1,1
14956,3,4,3,4
14957,0,0,0,0
14958,1,1,1,1
14959,2,2,2,2
14960,2,1,1,1
14961,2,2,2,2
14962,1,1,1,1
14963,3,4,4,4
14964,1,1,1,1
14965,1,1,3,2
14966,2,2,3,3
14967,3,3,4,4
14968,3,2,3,2
14969,1,2,3,2
14970,3,3,3,3
14971,3,3,3,3
14972,3,3,4,3
14973,0,0,1,1
14974,3,2,3,3
14975,2,2,2,2
14976,4,4,2,2
14977,2,2,2,2
14978,4,4,4,3
14979,0,0,0,0
14980,2,2,2,2
14981,2,2,2,2
14982,3,3,2,2
14983,1,1,1,1
14984,2,2,2,2
14985,0,1,1,1
14986,2,2,3,3
14987,3,3,3,3
14988,4,3,3,3
14989,3,3,3,4
14990,2,3,4,4
14991,2,2,2,2
14992,3,3,3,3
14993,2,2,2,1
14994,4,3,2,2
14995,2,2,3,2
14996,1,1,1,1
14997,0,0,0,0
14998,3,3,3,3
14999,3,3,3,4
15000,4,4,3,4
15001,2,2,3,3
15002,1,1,1,1
15003,0,0,1,1
15004,3,3,3,3
15005,2,2,3,2
15006,2,2,2,2
15007,3,3,3,3
15008,3,2,2,2
15009,4,2,3,3
15010,0,0,0,0
15011,3,2,2,2
15012,3,2,3,2
15013,1,1,0,0
15014,0,0,1,1
15015,2,2,2,2
15016,2,2,1,1
15017,0,0,0,0
15018,2,2,2,2
15019,2,2,2,2
15020,1,1,1,1
15021,3,3,2,2
15022,2,1,1,1
15023,2,2,3,3
15024,2,2,2,2
15025,0,0,1,1
15026,3,2,3,2
15027,2,2,3,2
15028,1,1,3,3
15029,3,3,3,3
15030,3,2,2,2
15031,2,2,3,3
15032,2,2,3,2
15033,3,3,3,2
15034,3,3,3,2
15035,1,1,2,1
15036,2,2,4,3
15037,0,0,1,1
15038,3,3,3,3
15039,1,1,1,1
15040,1,1,1,1
15041,0,0,1,1
15042,3,3,4,3
15043,3,2,3,3
15044,2,2,2,2
15045,3,3,3,2
15046,3,3,3,3
15047,3,3,3,3
15048,1,1,2,1
15049,2,2,2,2
15050,2,2,1,1
15051,1,1,2,1
15052,3,3,3,2
15053,3,4,4,4
15054,1,2,3,1
15055,1,2,1,1
15056,1,1,2,2
15057,0,0,0,0
15058,3,3,3,2
15059,1,1,1,1
15060,2,1,3,3
15061,2,2,2,2
15062,3,3,3,3
15063,4,4,3,4
15064,0,0,1,1
15065,2,2,3,2
15066,3,3,4,4
15067,1,1,1,1
15068,4,3,4,4
15069,3,3,3,3
15070,2,2,2,2
15071,3,3,3,2
15072,3,3,3,2
15073,4,4,3,3
15074,3,3,2,2
15075,0,0,1,0
15076,3,2,3,2
15077,1,1,1,1
15078,2,2,2,1
15079,2,2,3,3
15080,2,2,2,2
15081,3,3,3,3
15082,0,0,1,1
15083,3,2,2,2
15084,0,0,3,1
15085,3,3,3,3
15086,0,0,0,0
15087,1,1,3,2
15088,2,2,3,3
15089,3,2,3,2
15090,1,1,1,1
15091,1,1,2,1
15092,2,2,2,2
15093,2,2,2,2
15094,2,2,3,3
15095,0,0,0,0
15096,1,0,0,0
15097,3,2,2,2
15098,2,2,3,3
15099,2,2,2,2
15100,2,2,3,2
15101,3,3,3,3
15102,2,2,3,2
15103,4,3,2,2
15104,3,3,3,2
15105,2,2,2,2
15106,1,1,1,1
15107,2,2,1,2
15108,2,2,2,2
15109,1,1,3,2
15110,1,1,3,1
15111,2,2,2,2
15112,0,0,1,1
15113,0,0,0,0
15114,1,1,1,1
15115,2,2,3,3
15116,2,2,2,2
15117,1,0,2,1
15118,0,0,2,1
15119,1,1,1,1
15120,1,1,1,1
15121,2,2,2,2
15122,1,1,1,1
15123,2,2,3,2
15124,2,2,2,2
15125,3,3,3,3
15126,0,0,0,0
15127,4,3,2,2
15128,1,1,2,1
15129,0,0,1,1
15130,3,2,1,1
15131,1,1,1,1
15132,2,2,2,2
15133,1,1,1,1
15134,1,1,1,1
15135,1,1,1,1
15136,2,2,2,2
15137,3,2,1,1
15138,2,2,2,2
15139,3,3,3,3
15140,1,1,1,1
15141,0,0,0,0
15142,1,1,2,1
15143,1,1,1,1
15144,1,1,2,1
15145,3,3,3,3
15146,1,1,1,1
15147,2,1,2,2
15148,2,2,2,1
15149,2,2,1,1
15150,1,2,3,3
15151,3,3,3,3
15152,1,1,1,1
15153,1,1,1,1
15154,1,1,3,2
15155,4,3,3,3
15156,3,2,2,2
15157,2,2,2,2
15158,2,2,2,2
15159,3,3,3,2
15160,2,2,3,2
15161,3,3,3,3
15162,0,1,2,1
15163,3,2,3,2
15164,3,3,2,2
15165,3,3,3,3
15166,3,3,4,3
15167,3,2,3,2
15168,3,3,3,3
15169,3,3,3,4
15170,1,1,2,1
15171,2,2,2,2
15172,1,1,3,3
15173,3,3,3,3
15174,1,1,1,1
15175,2,2,3,2
15176,3,2,3,2
15177,0,0,1,1
15178,1,2,1,1
15179,3,3,4,3
15180,3,3,3,3
15181,3,2,3,3
15182,4,3,3,3
15183,1,1,1,1
15184,1,1,2,1
15185,0,0,0,0
15186,2,2,2,2
15187,1,1,2,2
15188,0,0,0,0
15189,3,3,3,3
15190,2,2,2,2
15191,2,2,3,2
15192,1,1,2,1
15193,0,0,1,0
15194,1,1,3,2
15195,1,1,2,1
15196,2,2,2,2
15197,2,1,1,1
15198,2,2,1,1
15199,2,2,2,2
15200,2,2,2,2
15201,1,1,1,1
15202,3,3,3,3
15203,3,2,2,2
15204,0,0,1,1
15205,3,2,2,2
15206,2,2,2,2
15207,2,2,2,1
15208,3,3,3,2
15209,3,2,3,2
15210,2,2,2,2
15211,1,1,2,2
15212,1,1,0,1
15213,2,2,2,2
15214,0,0,1,1
15215,4,3,4,4
15216,2,3,3,3
15217,1,1,1,1
15218,1,1,2,1
15219,2,2,2,2
15220,1,1,3,2
15221,1,2,3,2
15222,3,3,3,3
15223,1,1,3,2
15224,1,1,3,2
15225,2,2,2,2
15226,3,3,3,3
15227,2,2,2,2
15228,3,3,3,3
15229,0,0,1,1
15230,2,2,3,3
15231,3,3,3,3
15232,1,1,2,1
15233,2,2,2,2
15234,3,3,3,3
15235,2,3,3,2
15236,2,2,3,3
15237,2,2,2,1
15238,0,0,0,0
15239,4,3,3,4
15240,1,1,0,0
15241,3,3,3,3
15242,3,3,3,2
15243,2,2,3,2
15244,2,2,2,2
15245,1,0,0,0
15246,3,3,3,3
15247,3,3,2,2
15248,3,2,2,2
15249,3,2,2,2
15250,2,2,2,2
15251,3,2,2,2
15252,1,1,2,2
15253,2,2,2,2
15254,1,1,0,0
15255,1,1,2,1
15256,1,1,2,1
15257,2,2,3,2
15258,0,0,0,0
15259,1,1,1,1
15260,1,1,1,1
15261,1,1,3,2
15262,0,0,1,1
15263,3,3,2,2
15264,2,2,2,2
15265,2,1,2,1
15266,1,1,1,1
15267,3,3,3,3
15268,0,0,0,0
15269,1,1,1,1
15270,1,1,1,1
15271,1,1,1,1
15272,2,2,2,2
15273,3,3,2,2
15274,3,2,2,2
15275,1,1,2,3
15276,3,2,2,2
15277,3,3,3,3
15278,2,2,1,1
15279,0,0,2,1
15280,0,0,1,1
15281,3,2,3,3
15282,3,3,3,3
15283,1,1,1,1
15284,1,1,2,1
15285,2,2,2,2
15286,2,2,2,2
15287,2,2,2,2
15288,1,1,0,0
15289,2,2,2,2
15290,1,1,1,1
15291,2,2,2,2
15292,0,0,0,0
15293,2,2,2,1
15294,1,1,1,2
15295,1,2,1,1
15296,3,2,2,2
15297,1,1,2,1
15298,1,1,1,1
15299,0,0,1,1
15300,3,3,3,3
15301,3,3,3,3
15302,3,3,3,3
15303,3,3,3,3
15304,0,0,2,1
15305,2,2,2,2
15306,2,2,2,2
15307,2,2,2,2
15308,3,2,2,2
15309,3,3,3,2
15310,2,2,2,2
15311,2,2,3,2
15312,3,2,2,2
15313,2,2,2,2
15314,3,2,2,2
15315,3,3,3,3
15316,3,2,2,1
15317,0,0,1,1
15318,3,4,4,4
15319,0,0,0,0
15320,3,3,3,3
15321,3,3,3,3
15322,1,1,2,1
15323,2,2,2,2
15324,1,1,1,1
15325,1,1,3,2
15326,2,2,2,2
15327,2,2,2,2
15328,1,1,1,1
15329,3,2,2,2
15330,3,3,3,3
15331,2,2,2,2
15332,3,2,3,2
15333,2,2,2,2
15334,2,2,2,2
15335,3,3,3,3
15336,3,2,2,2
15337,3,2,2,2
15338,1,1,2,2
15339,2,2,3,2
15340,3,2,3,2
15341,3,2,2,2
15342,3,2,2,2
15343,0,0,0,0
15344,4,4,3,3
15345,4,4,3,3
15346,2,1,2,1
15347,1,1,1,1
15348,3,2,3,2
15349,2,2,2,2
15350,1,1,2,1
15351,3,2,2,2
15352,2,2,2,2
15353,3,3,2,2
15354,3,3,3,3
15355,1,1,2,2
15356,2,2,2,2
15357,1,1,2,2
15358,3,3,3,3
15359,0,0,2,2
15360,2,2,3,2
15361,2,2,3,3
15362,1,1,3,2
15363,0,0,0,0
15364,2,2,2,2
15365,1,1,2,1
15366,1,1,2,1
15367,2,2,2,2
15368,0,0,1,1
15369,2,2,1,2
15370,1,1,1,2
15371,0,0,0,0
15372,2,2,2,2
15373,4,4,3,4
15374,0,1,2,1
15375,2,2,2,2
15376,2,2,2,2
15377,1,1,2,2
15378,1,1,1,1
15379,2,2,2,2
15380,3,3,3,2
15381,0,0,1,1
15382,3,2,2,2
15383,2,2,3,2
15384,3,3,3,3
15385,4,3,3,3
15386,0,0,0,0
15387,3,2,2,2
15388,2,2,2,2
15389,3,3,3,3
15390,1,1,0,0
15391,1,1,1,1
15392,2,2,2,2
15393,2,2,2,2
15394,2,2,2,2
15395,2,2,2,2
15396,2,2,2,2
15397,4,3,2,2
15398,3,3,3,3
15399,1,1,2,1
15400,2,2,2,2
15401,2,2,2,1
15402,0,0,1,1
15403,0,0,2,2
15404,2,2,2,2
15405,0,0,1,1
15406,0,0,1,1
15407,1,2,2,2
15408,4,3,3,3
15409,2,2,2,3
15410,1,1,2,1
15411,3,2,3,2
15412,3,3,2,2
15413,1,1,1,1
15414,0,0,0,0
15415,0,0,3,2
15416,3,3,3,3
15417,3,3,3,3
15418,3,3,3,3
15419,3,3,3,3
15420,0,1,2,3
15421,2,2,3,2
15422,1,1,2,1
15423,2,2,2,2
15424,1,1,1,2
15425,1,1,2,2
15426,0,0,0,0
15427,2,2,3,2
15428,2,2,2,2
15429,2,3,3,2
15430,4,3,3,3
15431,0,0,1,1
15432,0,1,3,3
15433,2,2,2,2
15434,1,1,2,1
15435,3,2,3,2
15436,3,3,3,3
15437,0,0,1,1
15438,2,2,2,2
15439,0,0,1,1
15440,1,1,1,1
15441,0,0,1,1
15442,1,1,1,1
15443,2,2,2,2
15444,3,3,3,3
15445,2,3,3,2
15446,3,3,3,3
15447,3,3,2,3
15448,2,2,2,1
15449,0,0,1,0
15450,3,2,3,2
15451,2,3,3,2
15452,1,1,1,1
15453,2,2,3,3
15454,2,2,2,2
15455,3,2,3,3
15456,0,0,1,1
15457,3,3,3,3
15458,1,1,1,1
15459,3,2,3,2
15460,2,2,2,2
15461,2,2,2,2
15462,2,2,2,2
15463,2,2,3,2
15464,3,3,3,3
15465,3,3,3,2
15466,1,1,1,1
15467,3,3,3,2
15468,0,0,0,0
15469,2,2,2,2
15470,2,2,2,2
15471,3,3,3,3
15472,1,1,1,1
15473,0,1,2,2
15474,4,3,3,3
15475,2,2,3,2
15476,3,3,2,2
15477,2,2,3,2
15478,2,2,2,1
15479,1,1,1,1
15480,2,2,3,2
15481,3,3,3,2
15482,0,0,0,0
15483,0,0,0,0
15484,4,3,2,2
15485,1,1,1,1
15486,3,3,3,3
15487,0,0,0,0
15488,2,2,2,2
15489,3,3,2,2
15490,0,0,1,1
15492,3,3,3,3
15493,3,2,2,2
15494,4,3,3,3
15495,4,4,4,4
15496,1,1,1,1
15497,3,2,2,2
15498,2,2,2,2
15499,2,2,2,2
15500,2,2,3,2
15501,2,2,2,2
15502,3,3,3,3
15503,1,1,1,1
15504,0,0,0,0
15505,0,0,1,1
15506,2,2,2,2
15507,2,2,2,2
15508,4,3,2,3
15509,2,2,3,2
15510,2,2,2,2
15511,2,2,2,1
15512,2,1,1,2
15513,0,0,1,1
15514,1,1,1,1
15515,3,2,3,2
15516,1,1,1,1
15517,2,2,3,2
15518,3,3,3,3
15519,3,3,3,3
15520,2,2,2,2
15521,3,2,2,2
15522,2,2,2,2
15523,3,3,3,3
15524,3,3,2,2
15525,3,3,3,3
15526,3,3,3,3
15527,1,1,3,2
15528,1,1,3,2
15529,2,2,2,2
15530,3,3,3,4
15531,0,0,1,1
15532,0,0,0,0
15533,2,2,2,2
15534,3,2,2,2
15535,1,1,3,2
15536,0,0,1,0
15537,1,1,1,1
15538,2,2,3,2
15539,2,2,2,2
15540,0,0,1,1
15541,1,1,1,1
15542,3,3,2,3
15543,1,1,2,2
15544,1,1,1,1
15545,2,2,2,2
15546,2,2,2,3
15547,2,1,1,2
15548,2,2,3,2
15549,3,2,2,2
15550,3,2,3,3
15551,0,1,2,1
15552,1,1,1,1
15553,2,2,2,2
15554,1,2,1,2
15555,1,1,2,1
15556,3,2,2,3
15557,2,2,2,3
15558,2,2,2,2
15559,2,1,2,2
15560,2,2,2,2
15561,3,4,3,4
15562,3,3,3,2
15563,0,0,1,1
15564,3,2,2,2
15565,1,1,2,1
15566,4,3,3,3
15567,1,1,1,1
15568,3,2,2,2
15569,0,0,0,0
15570,2,2,3,2
15571,0,0,1,1
15572,3,3,3,3
15573,3,2,3,3
15574,2,2,2,2
15575,3,3,3,3
15576,3,3,3,3
15577,2,2,2,2
15578,3,2,2,2
15579,1,1,1,1
15580,1,1,1,1
15581,1,1,2,2
15582,3,3,2,2
15583,2,2,2,2
15584,4,4,2,3
15585,1,2,1,2
15586,1,1,1,1
15587,1,1,3,2
15588,2,2,2,2
15589,1,1,3,2
15590,4,3,2,2
15591,0,0,1,1
15592,3,2,3,3
15593,2,2,3,3
15594,2,2,2,2
15595,2,2,2,2
15596,2,2,2,2
15597,2,2,2,2
15598,1,1,1,1
15599,1,1,1,1
15600,2,2,2,2
15601,2,2,2,2
15602,3,3,3,3
15603,2,2,2,1
15604,0,0,1,1
15605,1,1,2,1
15606,2,2,2,2
15607,2,2,2,2
15608,2,2,2,1
15609,3,2,3,2
15610,3,3,3,3
15611,4,3,3,3
15612,1,1,3,3
15613,2,2,3,3
15614,0,1,3,2
15615,2,2,2,2
15616,1,1,2,1
15617,3,3,3,3
15618,2,2,2,1
15619,2,2,3,2
15620,1,1,2,1
15621,3,3,3,2
15622,2,2,2,2
15623,1,1,2,1
15624,3,4,4,4
15625,2,2,1,1
15626,2,2,2,2
15627,0,0,1,1
15628,1,1,1,1
15629,2,2,2,2
15630,1,1,1,1
15631,2,2,2,2
15632,0,0,1,1
15633,2,2,2,1
15634,2,2,2,2
15635,2,2,2,2
15636,0,0,2,1
15637,2,2,2,2
15638,0,0,1,1
15639,1,1,1,1
15640,2,2,2,2
15641,3,3,3,3
15642,0,0,2,2
15643,2,2,2,2
15644,2,2,2,2
15645,2,2,2,1
15646,2,2,2,2
15647,0,0,1,1
15648,1,1,1,1
15649,0,0,0,0
15650,3,3,3,3
15651,2,2,2,2
15652,3,3,3,3
15653,3,3,3,4
15654,4,3,3,3
15655,3,3,3,3
15656,2,2,2,2
15657,1,1,2,1
15658,3,3,3,3
15659,2,2,2,2
15660,1,1,1,1
15661,0,0,0,0
15662,0,0,1,1
15663,0,0,0,0
15664,3,3,3,3
15665,3,3,3,2
15666,1,1,1,1
15667,3,2,2,2
15668,0,0,1,1
15669,3,3,2,2
15670,3,3,2,2
15671,3,2,2,2
15672,0,0,2,1
15673,1,1,1,1
15674,2,2,2,2
15675,0,1,3,3
15676,3,2,2,2
15677,2,2,2,2
15678,0,0,2,1
15679,2,2,2,2
15680,3,2,2,2
15681,2,2,2,2
15682,3,2,3,2
15683,2,2,2,2
15684,2,2,2,2
15685,1,1,2,1
15686,1,1,2,2
15687,0,0,1,1
15688,2,2,2,2
15689,2,2,2,2
15690,2,2,2,2
15691,0,0,0,0
15692,3,3,3,3
15693,2,2,1,2
15694,1,1,1,1
15695,2,2,2,2
15696,3,2,2,2
15697,3,3,3,2
15698,0,0,1,1
15699,3,3,3,3
15700,3,2,2,2
15701,3,2,2,2
15702,3,2,3,2
15703,2,2,3,2
15704,1,1,1,1
15705,4,3,3,3
15706,3,3,3,3
15707,3,3,2,3
15708,2,2,2,2
15709,3,2,3,2
15710,1,1,2,1
15711,1,1,2,2
15712,2,2,2,2
15713,2,2,2,2
15714,3,3,3,3
15715,1,1,1,1
15716,1,1,2,1
15717,1,1,1,1
15718,2,2,2,2
15719,1,1,2,2
15720,1,1,1,1
15721,2,2,2,2
15722,3,2,2,2
15723,2,2,3,3
15724,2,2,2,2
15725,1,2,3,2
15726,2,2,2,2
15727,0,0,1,1
15728,0,0,1,1
15729,2,2,2,2
15730,0,0,1,1
15731,1,1,2,2
15732,1,1,2,2
15733,0,0,0,0
15734,0,0,1,1
15735,0,0,1,1
15736,3,3,3,3
15737,2,2,2,2
15738,0,0,0,0
15739,2,2,2,2
15740,1,1,2,1
15741,1,1,2,2
15742,2,2,2,2
15743,2,2,3,2
15744,1,1,1,1
15745,1,1,1,1
15746,3,2,2,2
15747,2,2,2,2
15748,1,1,1,1
15749,0,0,0,0
15750,0,0,1,1
15751,2,2,2,2
15752,1,1,2,1
15753,0,0,0,0
15754,3,2,3,2
15755,0,0,1,0
15756,2,2,2,2
15757,3,3,3,2
15758,2,2,2,1
15759,3,3,3,3
15760,3,2,2,2
15761,3,3,2,3
15762,2,2,2,2
15763,1,1,3,2
15764,1,1,1,1
15765,2,2,3,3
15766,3,2,3,2
15767,2,2,3,3
15768,1,1,3,2
15769,0,0,1,1
15770,3,3,3,3
15771,3,2,3,2
15772,2,2,2,2
15773,1,1,2,2
15774,2,2,3,3
15775,2,2,3,3
15776,3,3,3,3
15777,2,2,3,2
15778,0,0,0,0
15779,2,2,3,2
15780,3,3,3,3
15781,4,3,3,3
15782,1,1,2,2
15783,3,3,3,3
15784,1,1,3,2
15785,2,2,2,2
15786,2,2,2,3
15787,3,3,3,3
15788,3,2,3,3
15789,1,1,2,2
15790,3,3,3,3
15791,1,1,1,1
15792,3,3,3,2
15793,0,0,1,1
15794,2,2,2,2
15795,2,2,2,2
15796,3,3,3,2
15797,1,1,1,1
15798,2,2,1,1
15799,1,1,2,1
15800,2,2,2,2
15801,2,2,3,2
15802,3,2,3,2
15803,0,0,2,1
15804,3,3,2,3
15805,3,3,2,3
15806,3,3,3,2
15807,1,1,1,1
15808,2,2,2,2
15809,3,2,3,2
15810,2,2,2,2
15811,1,2,1,1
15812,2,2,2,2
15813,3,2,3,2
15814,3,2,3,3
15815,2,2,2,2
15816,1,1,1,1
15817,2,2,2,2
15818,1,1,2,1
15819,2,2,2,2
15820,2,2,2,2
15821,2,2,2,2
15822,0,0,1,1
15823,0,0,0,0
15824,4,4,3,4
15825,2,2,3,3
15826,2,2,2,2
15827,3,2,3,3
15828,1,1,1,1
15829,0,1,1,1
15830,1,1,1,1
15831,0,0,0,0
15832,1,1,1,1
15833,0,0,0,0
15834,3,3,4,4
15835,4,3,3,3
15836,0,0,2,2
15837,1,1,2,1
15838,1,1,1,1
15839,1,1,2,1
15840,0,0,2,2
15841,2,3,2,2
15842,1,1,3,3
15843,2,2,2,2
15844,1,1,3,2
15845,2,2,2,2
15846,3,3,3,3
15847,0,0,0,0
15848,3,2,3,3
15849,1,2,0,0
15850,0,0,0,0
15851,0,0,2,1
15852,1,0,1,1
15853,2,2,1,1
15854,2,2,2,2
15855,3,2,3,3
15856,3,2,3,3
15857,2,2,2,2
15858,1,1,2,1
15859,1,1,2,2
15860,0,1,2,1
15861,4,3,3,3
15862,1,1,1,1
15863,3,2,2,2
15864,2,2,2,1
15865,2,2,1,1
15866,1,1,1,1
15867,2,2,2,2
15868,1,1,1,1
15869,2,2,2,2
15870,2,2,2,2
15871,1,2,2,2
15872,0,0,0,1
15873,3,2,2,2
15874,3,2,2,3
15875,1,1,1,1
15876,2,2,2,2
15877,3,2,3,3
15878,0,0,0,0
15879,3,3,3,3
15880,3,3,3,3
15881,2,2,3,3
15882,2,2,2,2
15883,2,2,2,2
15884,2,2,2,2
15885,2,2,2,2
15886,2,2,2,2
15887,2,2,2,2
15888,3,2,3,3
15889,0,0,0,0
15890,1,1,3,3
15891,3,3,3,3
15892,2,2,2,2
15893,3,3,3,3
15894,2,2,3,3
15895,3,3,2,3
15896,2,2,2,2
15897,3,2,3,3
15898,2,2,2,2
15899,2,2,1,1
15900,3,2,3,2
15901,2,2,2,1
15902,2,2,2,2
15903,2,1,2,2
15904,0,0,1,1
15905,3,2,2,2
15906,3,3,3,3
15907,3,3,3,3
15908,0,0,1,1
15909,3,2,3,3
15910,3,2,3,3
15911,0,0,0,0
15912,0,0,2,2
15913,0,0,1,1
15914,2,2,3,2
15915,3,2,3,3
15916,3,2,3,2
15917,0,0,0,0
15918,3,3,3,3
15919,1,1,1,1
15920,3,2,2,2
15921,2,2,2,2
15922,2,2,2,2
15923,2,2,3,2
15924,2,2,2,2
15925,3,3,3,3
15926,1,1,2,2
15927,1,1,2,2
15928,2,1,1,1
15929,0,0,0,0
15930,2,2,2,2
15931,1,1,2,2
15932,2,2,2,2
15933,2,2,2,2
15934,0,0,1,1
15935,2,2,2,2
15936,3,2,2,2
15937,3,3,2,3
15938,2,2,2,2
15939,0,0,0,0
15940,3,3,3,3
15941,0,1,2,2
15942,1,1,1,1
15943,2,2,2,2
15944,3,3,3,3
15945,4,3,2,3
15946,1,1,1,1
15947,0,0,0,0
15948,2,2,2,2
15949,1,1,1,1
15950,2,2,2,2
15951,2,2,2,2
15952,4,3,3,3
15953,1,1,2,2
15954,2,2,2,2
15955,1,1,2,1
15956,1,1,2,1
15957,2,2,2,2
15958,1,1,1,1
15959,4,4,3,3
15960,0,0,0,0
15961,1,1,2,3
15962,0,0,1,1
15963,1,1,2,1
15964,2,2,2,2
15965,2,2,2,2
15966,2,2,2,2
15967,1,1,1,1
15968,1,1,2,2
15969,1,1,2,1
15970,3,3,3,3
15971,3,3,3,4
15973,1,1,1,1
15974,1,1,1,1
15975,2,2,2,2
15976,1,1,1,1
15977,2,1,2,1
15978,2,2,2,2
15979,0,0,1,1
15980,2,2,2,2
15981,3,3,3,3
15982,3,2,2,3
15983,3,3,3,3
15984,1,1,2,2
15985,0,0,1,1
15986,0,0,1,1
15987,2,2,2,2
15988,0,1,2,1
15989,0,0,0,0
15990,0,0,0,0
15991,2,2,2,3
15992,0,0,0,0
15993,0,0,2,2
15994,3,2,2,3
15995,2,2,2,2
15996,1,1,1,1
15997,2,2,2,2
15998,3,3,3,3
15999,3,2,2,3
16000,3,3,3,3
16001,2,2,2,2
16002,0,0,1,1
16003,3,3,3,3
16004,3,3,3,3
16005,2,2,1,1
16006,1,2,2,2
16007,4,3,3,3
16008,0,0,1,1
16009,2,2,3,3
16010,3,3,3,3
16011,2,2,1,1
16012,2,2,3,3
16013,0,0,1,0
16014,0,0,0,0
16015,1,1,3,2
16016,0,0,0,0
16017,3,3,3,3
16018,1,1,1,1
16019,2,2,3,3
16020,1,1,1,1
16021,3,2,2,2
16022,0,0,1,1
16023,3,2,3,3
16024,2,2,2,2
16025,3,3,2,3
16026,1,1,2,2
16027,2,2,2,2
16028,0,1,1,1
16029,4,3,3,4
16030,0,0,0,0
16031,1,1,1,1
16032,2,2,3,3
16033,2,2,3,4
16034,3,3,3,2
16035,2,2,2,2
16036,2,2,2,2
16037,2,2,2,2
16038,2,2,2,2
16039,1,1,2,1
16040,3,3,3,3
16041,1,1,1,1
16042,2,2,2,2
16043,2,2,2,2
16044,2,2,2,2
16045,3,3,3,3
16046,0,1,2,2
16047,1,1,1,1
16048,0,0,1,1
16049,3,2,2,2
16050,2,2,2,2
16051,3,2,2,2
16052,0,0,0,0
